Country,Region,Rank,Score,GDP,Family,Health,Freedom,Corruption,Year
Finland,,1,7.769,1.34,1.34951,0.986,0.596,0.393,2019
Denmark,,2,7.6,1.383,1.40223,0.996,0.592,0.41,2019
Norway,,3,7.554,1.488,1.36058,1.028,0.603,0.341,2019
Iceland,,4,7.494,1.38,1.33095,1.026,0.591,0.118,2019
Netherlands,,5,7.488,1.396,1.32261,0.999,0.557,0.298,2019
Switzerland,,6,7.48,1.452,1.31826,1.052,0.572,0.343,2019
Sweden,,7,7.343,1.387,1.28017,1.009,0.574,0.373,2019
New Zealand,,8,7.307,1.303,1.28907,1.026,0.585,0.38,2019
Canada,,9,7.278,1.365,1.31967,1.039,0.584,0.308,2019
Austria,,10,7.246,1.376,1.30923,1.016,0.532,0.226,2019
Australia,,11,7.228,1.372,1.22393,1.036,0.557,0.29,2019
Costa Rica,,12,7.167,1.034,1.23788,0.963,0.558,0.093,2019
Israel,,13,7.139,1.276,1.29704,1.029,0.371,0.082,2019
Luxembourg,,14,7.09,1.609,0.91451,1.012,0.526,0.316,2019
United Kingdom,,15,7.054,1.333,1.24711,0.996,0.45,0.278,2019
Ireland,,16,7.021,1.499,1.23287,0.999,0.516,0.31,2019
Germany,,17,6.985,1.373,1.21963,0.987,0.495,0.265,2019
Belgium,,18,6.923,1.356,1.36948,0.986,0.473,0.21,2019
United States,,19,6.892,1.433,1.28566,0.874,0.454,0.128,2019
Czech Republic,,20,6.852,1.269,1.12575,0.92,0.457,0.036,2019
United Arab Emirates,,21,6.825,1.503,1.28548,0.825,0.598,0.182,2019
Malta,,22,6.726,1.3,1.08182,0.999,0.564,0.151,2019
Mexico,,23,6.595,1.07,1.25596,0.861,0.433,0.073,2019
France,,24,6.592,1.324,1.02,1.045,0.436,0.183,2019
Taiwan,,25,6.446,1.368,1.1985,0.914,0.351,0.097,2019
Chile,,26,6.444,1.159,1.29937,0.92,0.357,0.056,2019
Guatemala,,27,6.436,0.8,1.12447,0.746,0.535,0.078,2019
Saudi Arabia,,28,6.375,1.403,1.0786,0.795,0.439,0.132,2019
Qatar,,29,6.374,1.684,1.26038,0.871,0.555,0.167,2019
Spain,,30,6.354,1.286,1.24823,1.062,0.362,0.079,2019
Panama,,31,6.321,1.149,1.20643,0.91,0.516,0.054,2019
Brazil,,32,6.3,1.004,1.2089,0.802,0.39,0.086,2019
Uruguay,,33,6.293,1.124,1.24018,0.891,0.523,0.15,2019
Singapore,,34,6.262,1.572,1.26504,1.141,0.556,0.453,2019
El Salvador,,35,6.253,0.794,1.08393,0.789,0.43,0.074,2019
Italy,,36,6.223,1.294,1.31379,1.039,0.231,0.03,2019
Bahrain,,37,6.199,1.362,1.30203,0.871,0.536,0.11,2019
Slovakia,,38,6.198,1.246,1.07617,0.881,0.334,0.014,2019
Trinidad & Tobago,,39,6.192,1.231,1.16594,0.713,0.489,0.016,2019
Poland,,40,6.182,1.206,0.972,0.884,0.483,0.05,2019
Uzbekistan,,41,6.174,0.745,1.18354,0.756,0.631,0.24,2019
Lithuania,,42,6.149,1.238,1.02507,0.818,0.291,0.042,2019
Colombia,,43,6.125,0.985,1.04356,0.841,0.47,0.034,2019
Slovenia,,44,6.118,1.258,1.34043,0.953,0.564,0.057,2019
Nicaragua,,45,6.105,0.694,1.26999,0.835,0.435,0.127,2019
Kosovo,,46,6.1,0.882,1.25712,0.758,0.489,0.006,2019
Argentina,,47,6.086,1.092,0.95774,0.881,0.471,0.05,2019
Romania,,48,6.07,1.162,0.99903,0.825,0.462,0.005,2019
Cyprus,,49,6.046,1.263,1.21624,1.042,0.406,0.041,2019
Ecuador,,50,6.028,0.912,1.19777,0.868,0.498,0.087,2019
Kuwait,,51,6.021,1.5,0.97841,0.808,0.493,0.097,2019
Thailand,,52,6.008,1.05,1.01528,0.828,0.557,0.028,2019
Latvia,,53,5.94,1.187,1.30477,0.812,0.264,0.064,2019
South Korea,,54,5.895,1.301,1.12241,1.036,0.159,0.056,2019
Estonia,,55,5.893,1.237,1.27385,0.874,0.495,0.161,2019
Jamaica,,56,5.89,0.831,1.25745,0.831,0.49,0.028,2019
Mauritius,,57,5.888,1.12,1.14184,0.798,0.498,0.06,2019
Japan,,58,5.886,1.327,0.97459,1.088,0.445,0.14,2019
Honduras,,59,5.86,0.642,1.23289,0.828,0.507,0.078,2019
Kazakhstan,,60,5.809,1.173,1.27948,0.729,0.41,0.096,2019
Bolivia,,61,5.779,0.776,1.07023,0.706,0.511,0.064,2019
Hungary,,62,5.758,1.201,0.79624,0.828,0.199,0.02,2019
Paraguay,,63,5.743,0.855,1.11862,0.777,0.514,0.08,2019
Northern Cyprus,,64,5.718,1.263,1.23617,1.042,0.417,0.162,2019
Peru,,65,5.697,0.96,1.15102,0.854,0.455,0.027,2019
Portugal,,66,5.693,1.221,1.07008,0.999,0.508,0.025,2019
Pakistan,,67,5.653,0.677,0.89318,0.535,0.313,0.098,2019
Russia,,68,5.648,1.183,1.07772,0.726,0.334,0.031,2019
Philippines,,69,5.631,0.807,0.81198,0.657,0.558,0.107,2019
Serbia,,70,5.603,1.004,1.22668,0.854,0.282,0.039,2019
Moldova,,71,5.529,0.685,0.98521,0.739,0.245,0,2019
Libya,,72,5.525,1.044,1.05818,0.673,0.416,0.152,2019
Montenegro,,73,5.523,1.051,1.22791,0.871,0.197,0.08,2019
Tajikistan,,74,5.467,0.493,1.08708,0.718,0.389,0.144,2019
Croatia,,75,5.432,1.155,0.91226,0.914,0.296,0.022,2019
Hong Kong,,76,5.43,1.438,0.94632,1.122,0.44,0.287,2019
Dominican Republic,,77,5.425,1.015,1.15115,0.779,0.497,0.101,2019
Bosnia and Herzegovina,,78,5.386,0.945,0.90432,0.845,0.212,0.006,2019
Turkey,,79,5.373,1.183,1.10395,0.808,0.195,0.106,2019
Malaysia,,80,5.339,1.221,0.93793,0.828,0.508,0.024,2019
Belarus,,81,5.323,1.067,0.41411,0.789,0.235,0.142,2019
Greece,,82,5.287,1.181,1.05392,0.999,0.067,0.034,2019
Mongolia,,83,5.285,0.948,0.90557,0.667,0.317,0.038,2019
North Macedonia,,84,5.274,0.983,0.94675,0.838,0.345,0.034,2019
Nigeria,,85,5.265,0.696,0.91612,0.245,0.426,0.041,2019
Kyrgyzstan,,86,5.261,0.551,0.88588,0.723,0.508,0.023,2019
Turkmenistan,,87,5.247,1.052,1.00964,0.657,0.394,0.028,2019
Algeria,,88,5.211,1.002,1.13935,0.785,0.086,0.114,2019
Morocco,,89,5.208,0.801,1.09562,0.782,0.418,0.076,2019
Azerbaijan,,90,5.208,1.043,1.03516,0.769,0.351,0.182,2019
Lebanon,,91,5.197,0.987,0.95152,0.815,0.216,0.027,2019
Indonesia,,92,5.192,0.931,0.64095,0.66,0.491,0.028,2019
China,,93,5.191,1.029,1.00232,0.893,0.521,0.1,2019
Vietnam,,94,5.175,0.741,1.02626,0.851,0.543,0.073,2019
Bhutan,,95,5.082,0.813,0.80434,0.604,0.457,0.167,2019
Cameroon,,96,5.044,0.549,0.91916,0.331,0.381,0.037,2019
Bulgaria,,97,5.011,1.092,1.04103,0.815,0.311,0.004,2019
Ghana,,98,4.996,0.611,1.17202,0.486,0.381,0.04,2019
Ivory Coast,,99,4.944,0.569,0.73803,0.232,0.352,0.09,2019
Nepal,,100,4.913,0.446,1.3006,0.677,0.439,0.089,2019
Jordan,,101,4.906,0.837,1.07284,0.815,0.383,0.13,2019
Benin,,102,4.883,0.393,0.92933,0.397,0.349,0.082,2019
Congo (Brazzaville),,103,4.812,0.673,0.80001,0.508,0.372,0.093,2019
Gabon,,104,4.799,1.057,1.20215,0.571,0.295,0.055,2019
Laos,,105,4.796,0.764,0.95348,0.551,0.547,0.164,2019
South Africa,,106,4.722,0.96,0.85563,0.469,0.389,0.055,2019
Albania,,107,4.719,0.947,0.60429,0.874,0.383,0.027,2019
Venezuela,,108,4.707,0.96,0.92558,0.805,0.154,0.047,2019
Cambodia,,109,4.7,0.574,0.43106,0.637,0.609,0.062,2019
Palestinian Territories,,110,4.696,0.657,0.54447,0.672,0.225,0.066,2019
Senegal,,111,4.681,0.45,1.20278,0.571,0.292,0.072,2019
Somalia,,112,4.668,0,0.81889,0.268,0.559,0.27,2019
Namibia,,113,4.639,0.879,1.18468,0.477,0.401,0.056,2019
Niger,,114,4.628,0.138,0.67954,0.366,0.318,0.102,2019
Burkina Faso,,115,4.587,0.331,1.03276,0.38,0.255,0.113,2019
Armenia,,116,4.559,0.85,0.78968,0.815,0.283,0.064,2019
Iran,,117,4.548,1.1,0.38174,0.785,0.305,0.125,2019
Guinea,,118,4.534,0.38,1.01404,0.375,0.332,0.086,2019
Georgia,,119,4.519,0.886,0.74302,0.752,0.346,0.164,2019
Gambia,,120,4.516,0.308,1.0012,0.428,0.382,0.167,2019
Kenya,,121,4.509,0.512,0.86449,0.581,0.431,0.053,2019
Mauritania,,122,4.49,0.57,0.60406,0.489,0.066,0.088,2019
Mozambique,,123,4.466,0.204,0.95571,0.39,0.494,0.138,2019
Tunisia,,124,4.461,0.921,0.86908,0.815,0.167,0.055,2019
Bangladesh,,125,4.456,0.562,0.99876,0.723,0.527,0.143,2019
Iraq,,126,4.437,1.043,0.59207,0.574,0.241,0.089,2019
Congo (Kinshasa),,127,4.418,0.094,0.77711,0.357,0.269,0.053,2019
Mali,,128,4.39,0.385,1.10464,0.308,0.327,0.052,2019
Sierra Leone,,129,4.374,0.268,0.70905,0.242,0.309,0.045,2019
Sri Lanka,,130,4.366,0.949,0.38562,0.831,0.47,0.047,2019
Myanmar,,131,4.36,0.71,0.41134,0.555,0.525,0.172,2019
Chad,,132,4.35,0.35,1.01905,0.192,0.174,0.078,2019
Ukraine,,133,4.332,0.82,0.88767,0.739,0.178,0.01,2019
Ethiopia,,134,4.286,0.336,1.10614,0.532,0.344,0.1,2019
Swaziland,,135,4.212,0.811,0.747,0,0.313,0.135,2019
Uganda,,136,4.189,0.332,0.68093,0.443,0.356,0.06,2019
Egypt,,137,4.166,0.913,0.8604,0.644,0.241,0.067,2019
Zambia,,138,4.107,0.578,1.03526,0.426,0.431,0.087,2019
Togo,,139,4.085,0.275,0.6629,0.41,0.293,0.085,2019
India,,140,4.015,0.755,0.79273,0.588,0.498,0.085,2019
Liberia,,141,3.975,0.073,1.13299,0.443,0.37,0.033,2019
Comoros,,142,3.973,0.274,0.97619,0.505,0.142,0.078,2019
Madagascar,,143,3.933,0.274,0.90528,0.555,0.148,0.041,2019
Lesotho,,144,3.802,0.489,0.77265,0.168,0.359,0.093,2019
Burundi,,145,3.775,0.046,0.62736,0.38,0.22,0.18,2019
Zimbabwe,,146,3.663,0.366,1.00268,0.433,0.361,0.089,2019
Haiti,,147,3.597,0.323,0.66801,0.449,0.026,0.11,2019
Botswana,,148,3.488,1.041,0,0.538,0.455,0.1,2019
Syria,,149,3.462,0.619,0.76062,0.44,0.013,0.141,2019
Malawi,,150,3.41,0.191,0.46475,0.495,0.443,0.089,2019
Yemen,,151,3.38,0.287,0.77115,0.463,0.143,0.077,2019
Rwanda,,152,3.334,0.359,0.85188,0.614,0.555,0.411,2019
Tanzania,,153,3.231,0.476,0.30285,0.499,0.417,0.147,2019
Afghanistan,,154,3.203,0.35,0.7737,0.361,0,0.025,2019
Central African Republic,,155,3.083,0.026,0.35386,0.105,0.225,0.035,2019
South Sudan,,156,2.853,0.306,0.47489,0.295,0.01,0.091,2019
